prod_pet,prod_gas,prod_agua,iny_agua,iny_gas,iny_co2,iny_otro,tef,tipoextraccion,profundidad,cuenca,tipo_de_recurso,tipopozo
1197.98,258.88,139.15,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,4850.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
31.63,35.2,6.48,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3150.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1518.86,289.64,140.73,0.0,0.0,0.0,0.0,30.85,Surgencia Natural,4832.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
20.56,16.57,6.49,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3124.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
3.89,0.54,0.48,0.0,0.0,0.0,0.0,6.21,Bombeo Mecánico,3116.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
146.12,20.25,5.47,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3142.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
9.62,11.84,0.31,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3093.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
307.76,29.79,5.45,0.0,0.0,0.0,0.0,29.81,Bombeo Mecánico,4410.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
6.59,37.8,10.57,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3132.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2924.56,285.54,221.92,0.0,0.0,0.0,0.0,30.69,Surgencia Natural,5514.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1219.82,188.76,168.75,0.0,0.0,0.0,0.0,30.98,Surgencia Natural,4815.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1.1,5.21,0.62,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,3015.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
25.36,18.43,10.17,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3066.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
27.21,31.14,14.61,0.0,0.0,0.0,0.0,31.0,Plunger Lift,2995.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
213.16,54.53,0.0,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,3165.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
17.98,5.12,10.94,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3055.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2382.53,247.19,327.48,0.0,0.0,0.0,0.0,30.9,Surgencia Natural,5635.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
0.83,81.33,9.32,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,3019.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
58.81,77.3,60.93,0.0,0.0,0.0,0.0,31.0,Plunger Lift,4377.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
77.77,115.46,37.3,0.0,0.0,0.0,0.0,31.0,Plunger Lift,4410.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
121.81,15.81,36.89,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3185.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
691.5,255.32,467.62,0.0,0.0,0.0,0.0,30.4,Gas Lift,4707.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
13.91,8.14,5.84,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3118.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
235.76,87.46,4.75,0.0,0.0,0.0,0.0,30.98,Bombeo Mecánico,4308.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
59.91,32.15,17.72,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3073.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
711.2,220.66,213.56,0.0,0.0,0.0,0.0,17.04,Surgencia Natural,4794.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
199.5,48.17,51.9,0.0,0.0,0.0,0.0,30.5,Bombeo Mecánico,3190.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
19.78,9.84,2.46,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3035.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2662.54,310.84,1121.8,0.0,0.0,0.0,0.0,30.75,Surgencia Natural,5790.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1001.59,225.22,45.39,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,4800.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
47.12,48.03,10.42,0.0,0.0,0.0,0.0,29.65,Bombeo Mecánico,3072.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
612.32,106.31,42.79,0.0,0.0,0.0,0.0,30.85,Surgencia Natural,4840.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
78.51,6.76,9.41,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3182.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1627.54,146.91,79.98,0.0,0.0,0.0,0.0,30.9,Surgencia Natural,5943.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
84.74,25.21,11.3,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3160.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
109.69,82.59,0.0,0.0,0.0,0.0,0.0,30.75,Surgencia Natural,3246.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
26.37,22.07,21.34,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3030.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
18.95,8.81,0.0,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3107.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
39.35,0.0,130.02,0.0,0.0,0.0,0.0,15.92,Bombeo Mecánico,3145.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
71.45,31.98,27.36,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3115.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1483.32,525.07,0.0,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,2734.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
33.53,22.51,4.66,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3068.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
0.27,8.1,4.66,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3052.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
15.16,21.44,0.26,0.0,0.0,0.0,0.0,26.38,Plunger Lift,3055.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
21.22,38.01,11.85,0.0,0.0,0.0,0.0,13.0,Plunger Lift,3119.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
47.33,42.13,0.0,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3085.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
48.92,44.77,29.22,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3065.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
20.14,10.72,0.0,0.0,0.0,0.0,0.0,0.88,Surgencia Natural,2922.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
7.42,35.03,38.23,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3114.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
14.13,4.92,18.47,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3118.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
52.48,13.37,5.28,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3089.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
31.61,30.44,4.36,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3111.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
43.36,24.93,0.07,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3093.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
10.84,12.71,22.38,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3093.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
30.29,232.31,10.21,0.0,0.0,0.0,0.0,31.0,Gas Lift,3150.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1168.32,154.6,50.42,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,4724.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
61.28,37.12,1.56,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,3085.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
65.05,20.68,19.99,0.0,0.0,0.0,0.0,30.0,Plunger Lift,3150.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
65.7,45.2,21.4,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3117.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
52.49,5.26,6.22,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3106.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1223.75,172.83,84.3,0.0,0.0,0.0,0.0,30.6,Surgencia Natural,5809.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
422.5,166.29,224.12,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,3810.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
12.92,2.85,7.03,0.0,0.0,0.0,0.0,31.0,Plunger Lift,2973.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
53.35,36.46,10.17,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3075.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2.92,6.39,13.12,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3080.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
11.45,5.62,59.07,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3026.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
220.34,84.45,0.0,0.0,0.0,0.0,0.0,30.32,Surgencia Natural,2800.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
9.15,4.29,2.18,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,2984.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1373.66,152.12,921.1,0.0,0.0,0.0,0.0,30.98,Surgencia Natural,4822.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
21.43,21.92,31.71,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3060.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1495.55,225.29,268.59,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,5717.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
0.25,0.09,0.44,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3558.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
22.48,7.25,0.69,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3072.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
32.98,117.63,26.73,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3024.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1102.69,163.78,30.53,0.0,0.0,0.0,0.0,30.98,Surgencia Natural,4945.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
62.94,11.33,12.43,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3085.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1744.1,366.37,155.91,0.0,0.0,0.0,0.0,30.98,Surgencia Natural,5665.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
14.45,6.68,6.16,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3069.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
9.08,12.62,0.31,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3042.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
256.83,237.77,65.74,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,3035.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
26.6,31.35,2.84,0.0,0.0,0.0,0.0,28.79,Bombeo Mecánico,3051.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1457.48,219.52,306.83,0.0,0.0,0.0,0.0,30.98,Surgencia Natural,5572.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
11.01,3.51,0.0,0.0,0.0,0.0,0.0,18.0,Plunger Lift,3064.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
381.97,305.25,85.4,0.0,0.0,0.0,0.0,30.9,Surgencia Natural,3042.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1782.3,104.71,180.69,0.0,0.0,0.0,0.0,30.94,Surgencia Natural,4475.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
4.95,20.43,11.19,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,3105.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
45.55,1.78,18.03,0.0,0.0,0.0,0.0,19.04,Bombeo Mecánico,3165.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
121.12,27.35,9.22,0.0,0.0,0.0,0.0,30.83,Bombeo Mecánico,4226.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
587.65,126.35,71.12,0.0,0.0,0.0,0.0,30.85,Surgencia Natural,4843.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
46.94,25.03,23.11,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3100.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
6.09,1.02,0.0,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3026.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
235.99,115.0,5.25,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,4700.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
64.1,6.29,24.69,0.0,0.0,0.0,0.0,23.67,Bombeo Mecánico,3188.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
17.33,19.31,96.19,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3026.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
853.53,178.06,20.43,0.0,0.0,0.0,0.0,30.96,Surgencia Natural,4849.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
108.74,110.52,115.44,0.0,0.0,0.0,0.0,30.88,Bombeo Mecánico,2945.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
61.61,42.16,21.72,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3127.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
730.23,125.0,0.54,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,4836.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
31.6,72.91,62.48,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3092.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
81.49,15.13,4.61,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3158.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
733.5,99.94,274.59,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,5888.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
859.05,187.97,221.3,0.0,0.0,0.0,0.0,30.98,Surgencia Natural,2313.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
212.37,82.23,68.66,0.0,0.0,0.0,0.0,30.92,Surgencia Natural,3068.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
19.24,25.87,0.31,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3088.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
27.52,91.1,27.08,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3065.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
48.1,14.4,17.1,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3089.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
23.89,5.87,3.77,0.0,0.0,0.0,0.0,31.0,Plunger Lift,2856.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
62.05,149.63,10.14,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3083.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
9.6,3.89,0.9,0.0,0.0,0.0,0.0,1.96,Bombeo Mecánico,3067.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
613.58,78.81,925.6,0.0,0.0,0.0,0.0,29.4,Bombeo Mecánico,6010.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
56.26,4.8,12.33,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3053.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
246.28,75.91,32.76,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,3147.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
784.38,165.2,78.5,0.0,0.0,0.0,0.0,30.96,Surgencia Natural,4836.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
8.5,15.88,20.79,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3120.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
22.54,59.52,23.94,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3097.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
592.95,82.67,462.26,0.0,0.0,0.0,0.0,30.96,Surgencia Natural,5896.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
35.46,10.56,3.73,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3081.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
41.98,22.97,34.82,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3070.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
8.24,29.12,3.11,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3067.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
33.19,57.04,1.25,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3038.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
8.24,16.12,4.97,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3071.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
33.06,5.47,31.29,0.0,0.0,0.0,0.0,18.83,Plunger Lift,3400.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
16.77,9.7,3.11,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3089.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
34.69,5.52,0.68,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3131.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
54.97,43.22,0.0,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3093.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
40.71,28.35,2.18,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,3101.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
28.32,22.26,17.46,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3093.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
25.4,36.48,64.04,0.0,0.0,0.0,0.0,31.0,Gas Lift,3072.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
224.87,147.46,51.87,0.0,0.0,0.0,0.0,25.6,Surgencia Natural,3094.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
9.06,0.11,4.04,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3092.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
105.26,1.35,3.11,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3026.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
67.09,13.22,995.45,0.0,0.0,0.0,0.0,30.27,Surgencia Natural,5935.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1226.26,262.65,60.46,0.0,0.0,0.0,0.0,30.79,Surgencia Natural,4719.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
26.93,1.48,5.91,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3065.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
250.18,24.22,2.05,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,3153.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
10.45,24.48,0.93,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3065.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
585.39,154.08,139.38,0.0,0.0,0.0,0.0,30.46,Surgencia Natural,4314.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1570.36,138.83,262.15,0.0,0.0,0.0,0.0,30.92,Surgencia Natural,4435.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
13.74,31.24,4.35,0.0,0.0,0.0,0.0,31.0,Gas Lift,3090.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
21.84,1.19,33.52,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3203.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
83.74,69.71,15.64,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3089.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
2.75,4.56,0.31,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3077.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1099.63,201.89,92.68,0.0,0.0,0.0,0.0,28.17,Surgencia Natural,5460.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1377.06,240.16,36.71,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,4780.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
12.37,20.63,0.31,0.0,0.0,0.0,0.0,31.0,Plunger Lift,2958.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
3.5,36.89,15.41,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3142.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
21.94,58.74,1.18,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3058.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
5.5,12.21,0.34,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3060.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
95.54,60.85,40.14,0.0,0.0,0.0,0.0,30.92,Surgencia Natural,3118.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
608.48,210.45,170.99,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,3609.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
26.08,1.19,5.04,0.0,0.0,0.0,0.0,10.5,Bombeo Mecánico,3213.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
26.11,87.98,19.21,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3068.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1416.89,278.12,43.52,0.0,0.0,0.0,0.0,30.98,Surgencia Natural,4769.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
54.3,7.06,71.61,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,2050.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
16.03,134.84,0.03,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3085.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
313.66,134.86,906.23,0.0,0.0,0.0,0.0,30.92,Surgencia Natural,4176.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
989.65,165.65,47.52,0.0,0.0,0.0,0.0,30.96,Surgencia Natural,4794.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
6.51,133.01,0.28,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3106.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
3296.98,732.78,2799.99,0.0,0.0,0.0,0.0,29.17,Surgencia Natural,5177.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
20.34,11.86,9.95,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3045.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
42.18,19.32,19.16,0.0,0.0,0.0,0.0,20.13,Surgencia Natural,3070.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
25.46,1.89,0.93,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3046.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
28.16,27.76,2.59,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3126.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
50.72,29.25,24.03,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3033.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
13.71,8.46,9.86,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3046.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
43.91,47.1,5.25,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3064.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
9.93,12.23,3.26,0.0,0.0,0.0,0.0,31.0,Plunger Lift,2883.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
136.43,16.58,7.07,0.0,0.0,0.0,0.0,31.0,Surgencia Natural,2414.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
106.92,27.35,3.25,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3124.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
8.53,11.92,11.09,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3052.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
0.62,31.08,13.99,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3142.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
364.28,335.49,0.0,0.0,0.0,0.0,0.0,30.42,Surgencia Natural,2704.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
17.78,14.68,1.85,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3045.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
19.33,108.68,16.62,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3028.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
15.09,47.73,9.62,0.0,0.0,0.0,0.0,30.92,Plunger Lift,3074.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
56.84,26.97,2.16,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3060.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
9.66,7.56,7.43,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3109.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
30.08,28.71,9.37,0.0,0.0,0.0,0.0,30.13,Surgencia Natural,3085.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
77.83,49.53,0.92,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3069.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1197.12,392.07,41.52,0.0,0.0,0.0,0.0,31.0,Bombeo Mecánico,6117.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1254.31,228.01,30.37,0.0,0.0,0.0,0.0,30.92,Surgencia Natural,4798.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
53.92,30.17,13.56,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3056.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
15.94,19.28,4.35,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3052.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
1111.72,166.34,26.25,0.0,0.0,0.0,0.0,30.92,Surgencia Natural,6035.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
7.16,5.05,0.0,0.0,0.0,0.0,0.0,3.33,Surgencia Natural,3020.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
0.91,0.02,0.0,0.0,0.0,0.0,0.0,15.65,Surgencia Natural,3240.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
17.74,22.74,9.1,0.0,0.0,0.0,0.0,30.46,Plunger Lift,3058.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
52.49,20.37,7.15,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3062.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
48.92,24.45,0.93,0.0,0.0,0.0,0.0,31.0,Plunger Lift,3078.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
12.55,19.48,1.81,0.0,0.0,0.0,0.0,30.44,Plunger Lift,3048.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
13.98,5.9,5.27,0.0,0.0,0.0,0.0,30.88,Plunger Lift,3102.0,NEUQUINA,NO CONVENCIONAL,Petrolífero
